5.813754373249233e-10	1720058908.2354245
3.765381825494294	1720058908.5010018
5.005189793207803	1720058908.7007945
5.132273099367262	1720058908.89564
5.183855327279761	1720058909.0885465
5.325863612410877	1720058909.2763095
4.684284883052136	1720058909.4897892
3.207797273340502	1720058909.8015296
3.3414066190745912	1720058910.1008048
5.55751157068486	1720058910.2807415
5.533440986184551	1720058910.4614608
5.537685615867739	1720058910.6420417
5.460736065326189	1720058910.8251672
5.407685990157539	1720058911.0100892
5.4338879539409675	1720058911.1941195
5.431073485100592	1720058911.378245
5.949831547141976	1720058911.546317
5.5818370551755345	1720058911.7254696
21.057117181342157	1720058911.7729595
15.152887113031477	1720058911.8389535
12.903843491476513	1720058911.9164498
14.63377736220335	1720058911.9847848
15.566456976377369	1720058912.0490255
5.596621454829305	1720058912.2277048
5.432184851856121	1720058912.4117928
5.51084482985153	1720058912.5932531
5.369788232643232	1720058912.7794802
5.473291906013399	1720058912.9621856
5.506793057269648	1720058913.1437795
5.5127280374323115	1720058913.325178
5.452905470321261	1720058913.5085664
5.4774447234769985	1720058913.6911333
5.3637384363162965	1720058913.8775704
5.064954480300156	1720058914.0750055
5.521712686380499	1720058914.2561088
5.755414005746764	1720058914.4298582
5.698844552658181	1720058914.6053324
4.968606699432928	1720058914.806596
5.384713349629234	1720058914.992307
5.866060989186195	1720058915.162779
5.99725181627491	1720058915.3295221
23.03132670374987	1720058915.3729413
15.667809728728212	1720058915.4367664
12.819247649669304	1720058915.514774
16.74326066736658	1720058915.5744996
13.411001083929388	1720058915.6490653
5.136798686132996	1720058915.843739
5.300020849786764	1720058916.0324175
5.190816114372841	1720058916.2250655
5.5087458464124825	1720058916.406595
5.473384757323743	1720058916.5892973
5.37270469302611	1720058916.7754233
22.49306326452907	1720058916.8198814
19.427068087077352	1720058916.871356
19.2290771720543	1720058916.9233606
19.56198142819165	1720058916.9744802
20.48800312622118	1720058917.0232892
15.498869263173454	1720058917.08781
5.459925696239772	1720058917.2709627
4.933755546249723	1720058917.473648
5.018484728472273	1720058917.6729114
3.5423997216284397	1720058917.955206
5.0959943333345485	1720058918.1514385
3.481111318601515	1720058918.438703
5.363265191300223	1720058918.6251566
5.55598768604719	1720058918.8051426
5.389175916729519	1720058918.9906998
5.506062925248208	1720058919.1723177
4.977864705414608	1720058919.373207
5.052319152370467	1720058919.571136
5.238793740882112	1720058919.7620196
5.671580598488229	1720058919.9383373
5.356689565684934	1720058920.1250198
5.4373819490447675	1720058920.3089318
4.890763377203978	1720058920.513399
3.8530791624523797	1720058920.7729316
8.055976721182379	1720058920.897063
15.215110985355519	1720058920.9627872
16.468723864568897	1720058921.0235083
19.171770083419037	1720058921.0756683
22.48257378402427	1720058921.1201472
15.146211374363086	1720058921.1861703
9.792408515089114	1720058921.2882903
21.43888775301574	1720058921.3349345
19.633037657687176	1720058921.385869
9.730728452545836	1720058921.4886363
5.449136632979048	1720058921.6721516
5.290034040932361	1720058921.8611863
5.674788124127331	1720058922.0374043
5.400827191206844	1720058922.2225611
5.609623136613981	1720058922.4008262
5.348431291538512	1720058922.587797
5.528955045234225	1720058922.768663
5.389092824700146	1720058922.954223
5.537751418665385	1720058923.1348016
5.386891819170756	1720058923.3204374
5.548997376522589	1720058923.5006502
5.428121428913458	1720058923.684876
5.261466129101049	1720058923.874937
5.002664554742645	1720058924.0748305
3.577777758822029	1720058924.3543336
5.421322841322118	1720058924.5387905
5.562088244342835	1720058924.718579
5.484528317676841	1720058924.9009101
14.953808416879394	1720058924.9677827
4.921771333757337	1720058925.1709616
3.7773420930578134	1720058925.435698
5.470115432719457	1720058925.6185095
5.84985348531994	1720058925.789454
5.383407113437391	1720058925.97521
5.166805251182896	1720058926.1687531
5.344553448669119	1720058926.3558595
5.5474488081917475	1720058926.5361226
6.054850602987074	1720058926.7012794
5.266844140840826	1720058926.8911464
5.6763932478282	1720058927.0673146
5.444821628161474	1720058927.2509754
5.4792479055871475	1720058927.4334822
5.416876855701192	1720058927.6180904
5.477437570356595	1720058927.8006575
4.949399188376245	1720058928.0027022
3.607683792317756	1720058928.2798884
4.826187013273929	1720058928.4870913
5.327751074618676	1720058928.6747878
5.073163651493838	1720058928.8719034
4.975567629125246	1720058929.0728855
12.611679240347232	1720058929.152177
16.25018984301145	1720058929.2137148
14.4448370510423	1720058929.2829437
17.869317189343946	1720058929.3389056
20.964496893540662	1720058929.3866053
20.403089914968966	1720058929.4356174
20.392178216859033	1720058929.4846559
10.023046077817552	1720058929.584426
21.823736926999324	1720058929.6302476
15.12147497602515	1720058929.6963787
10.557551349174386	1720058929.7910976
14.49110005527916	1720058929.8601055
21.17479806138934	1720058929.9073315
13.082017117049679	1720058929.9837723
19.808278825946303	1720058930.0342562
12.485908973187307	1720058930.1143465
16.419468617756326	1720058930.1752498
19.68011110902573	1720058930.2260625
15.43527333615471	1720058930.2908492
10.781551875710107	1720058930.3836002
21.010810215102243	1720058930.4311948
15.348795678935543	1720058930.4963465
10.509853839928034	1720058930.5914953
14.18811248186022	1720058930.6619768
13.933870405129312	1720058930.7337444
15.311758242159408	1720058930.7990537
5.41379345951695	1720058930.983767
5.354692676450124	1720058931.170519
5.506055697186261	1720058931.3521373
5.470650535025799	1720058931.534931
5.363121176783486	1720058931.7213895
5.62254215930722	1720058931.899245
5.417450572898436	1720058932.0838337
5.282079633479963	1720058932.273153
5.734498561694029	1720058932.4475362
5.418619372808616	1720058932.632085
5.443429553318123	1720058932.8157928
5.471892375651974	1720058932.998545
5.414010091479038	1720058933.183251
5.646354367193747	1720058933.3603563
5.732594008957725	1720058933.5347974
5.612107572317215	1720058933.7129836
5.378567819670744	1720058933.8989067
5.2925773008550285	1720058934.0878506
5.49539332320109	1720058934.2698212
5.562523457320607	1720058934.4495957
5.576827395475306	1720058934.628909
5.3592357062268166	1720058934.815503
5.529523591055846	1720058934.9963503
5.913533876989364	1720058935.165454
5.497453319597249	1720058935.3473563
5.2366549264561755	1720058935.538318
5.548043180065529	1720058935.7185616
5.523094183394521	1720058935.8996196
20.93091402678803	1720058935.9473958
18.072664598414338	1720058936.002728
17.080914662702856	1720058936.0612729
19.611281514176703	1720058936.112264
14.709217669420791	1720058936.1802485
23.37453953711289	1720058936.22303
19.954062360250813	1720058936.2731452
17.90922211120505	1720058936.3289824
14.203872086368454	1720058936.3993857
19.502494594657428	1720058936.4506612
21.786781358432545	1720058936.4965606
18.832014798717683	1720058936.5496616
17.69255819054609	1720058936.6061826
14.045058801468027	1720058936.677382
23.691680270225998	1720058936.719591
19.364999630641943	1720058936.7712305
19.15460951450192	1720058936.8234372
17.075699222407685	1720058936.882
23.2073124847841	1720058936.9250898
17.942164881420897	1720058936.9808245
21.43987404859148	1720058937.0274665
20.25001206994776	1720058937.0768492
8.974345587826242	1720058937.188278
23.112678539940045	1720058937.2315443
20.110296550236136	1720058937.28127
21.171591540053505	1720058937.3285031
19.8754863075691	1720058937.3788164
22.49306326452907	1720058937.4232745
20.846648575035537	1720058937.4712439
19.954631955545405	1720058937.5213575
18.983819209653255	1720058937.574034
22.612753660693105	1720058937.6182568
19.997730512684814	1720058937.6682625
17.698082635700782	1720058937.7247658
19.328233580947817	1720058937.7765036
11.235114017159496	1720058937.8655102
20.765114759292633	1720058937.913668
13.513970512423962	1720058937.9876654
20.523492166015874	1720058938.03639
20.432211770322343	1720058938.0853324
10.835866858188057	1720058938.1776185
18.355575200325596	1720058938.2320979
19.61522525008301	1720058938.2830787
9.112069901933948	1720058938.3928232
18.95336562793724	1720058938.4455843
15.421425918912858	1720058938.5104291
14.975057660861307	1720058938.5772069
18.4674289689546	1720058938.6313562
20.65162630848162	1720058938.6797786
9.557358222287037	1720058938.78441
19.907465945227585	1720058938.8346424
21.01259963228111	1720058938.882233
10.45854164536793	1720058938.9778485
20.075548280252338	1720058939.0276604
20.115022348404917	1720058939.0773745
9.435919586775372	1720058939.1833525
